REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
19	226776	22629332	270	22.402556	C100009405	CAPS_Q13938_OID31126_v1_Neurology_II
19	226776	22629332	270	22.402556	C100009405	NRTN_Q99748_OID20465_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	CD70_P32970_OID20599_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	TNFSF14_O43557_OID20953_v1_Neurology
19	226776	22629332	270	22.402556	C100009405	C3_P01024_OID30776_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100009405	ADGRE1_Q14246_OID31483_v1_Oncology_II
19	226776	22629332	270	22.402556	C100009405	INSR_P06213_OID30566_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100009405	RETN_Q9HD89_OID20327_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II
19	226776	22629332	270	22.402556	C100009405	FCER2_P06734_OID21133_v1_Neurology
19	226776	22629332	270	22.402556	C100009405	MCEMP1_Q8IX19_OID30501_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100009405	CCL25_O15444_OID20674_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	CD209_Q9NNX6_OID20262_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	CLEC4G_Q6UXB4_OID20590_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	ADGRE5_P48960_OID20260_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	ANGPTL4_Q9BY76_OID20703_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	MUC16_Q8WXI7_OID21378_v1_Oncology
19	226776	22629332	270	22.402556	C100009405	ICAM5_Q9UMF0_OID20145_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	ICAM1_P05362_OID20411_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	CDKN2D_P55273_OID21295_v1_Oncology
19	226776	22629332	270	22.402556	C100009405	ICAM3_P32942_OID20277_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	ICAM4_Q14773_OID20578_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	ACP5_P13686_OID20314_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	LDLR_P01130_OID20240_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	PRDX2_P32119_OID30668_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100009405	RTBDN_Q9BSG5_OID21343_v1_Oncology
19	226776	22629332	270	22.402556	C100009405	FARSA_Q9Y285_OID30887_v1_Neurology_II
19	226776	22629332	270	22.402556	C100009405	RNASEH2A_O75792_OID31027_v1_Neurology_II
19	226776	22629332	270	22.402556	C100009405	MRI1_Q9BV20_OID30891_v1_Neurology_II
19	226776	22629332	270	22.402556	C100009405	PGLYRP2_Q96PD5_OID30742_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100009405	ADGRE2_Q9UHX3_OID20755_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	CC2D1A_Q6P1N0_OID20958_v1_Neurology
19	226776	22629332	270	22.402556	C100009405	NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	DNAJB1_P25685_OID21363_v1_Oncology
19	226776	22629332	270	22.402556	C100009405	BST2_Q10589_OID21029_v1_Neurology
19	226776	22629332	270	22.402556	C100009405	MYO9B_Q13459_OID20451_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	IL12RB1_P42701_OID20486_v1_Inflammation
19	226776	22629332	270	22.402556	C100009405	IFI30_P13284_OID31505_v1_Oncology_II
19	226776	22629332	270	22.402556	C100009405	GDF15_Q99988_OID20251_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	COMP_P49747_OID20405_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100009405	LRRC25_Q8N386_OID21333_v1_Oncology
19	226776	22629332	270	22.402556	C100009405	NCAN_O14594_OID21055_v1_Neurology
19	226776	22629332	270	22.402556	C100009405	SUGP1_Q8IWZ8_OID31524_v1_Oncology_II
